209,0.0009765625
210,0.0078125
211,0.0009765625
212,0.0078125
213,0.0009765625
214,0.0078125
215,0.001953125
216,0.0009765625
217,0.0078125
218,0.0009765625
219,0.0078125
220,0.0009765625
221,0.0078125
222,0.001953125
223,0.0009765625
224,0.0078125
225,0.0009765625
226,0.0078125
227,0.0009765625
228,0.015625
229,0.0009765625
230,0.00390625
231,0.001953125
232,0.001953125
233,0.0009765625
234,0.0078125
235,0.0009765625
236,0.0078125
237,0.001953125
238,0.0009765625
239,0.0078125
240,0.0009765625
241,0.0078125
242,0.001953125
243,0.0009765625
244,0.0078125
245,0.0009765625
246,0.015625
247,0.0009765625
248,0.00390625
249,0.001953125
250,0.001953125
251,0.0009765625
252,0.0078125
253,0.001953125
254,0.0009765625
255,0.0078125
256,0.0009765625
257,0.015625
258,0.0009765625
259,0.00390625
260,0.001953125
261,0.001953125
262,0.0009765625
263,0.015625
264,0.0009765625
265,0.00390625
266,0.001953125
267,0.001953125
268,0.0009765625
269,0.015625
270,0.0009765625
271,0.00390625
272,0.001953125
273,0.001953125
274,0.001953125
275,0.0009765625
276,0.0078125
277,0.0009765625
278,0.015625
279,0.0009765625
280,0.00390625
281,0.001953125
282,0.001953125
283,0.001953125
284,0.0009765625
285,0.0078125
286,0.001953125
287,0.0009765625
288,0.0078125
289,0.001953125
290,0.0009765625
291,0.015625
292,0.0009765625
293,0.00390625
294,0.001953125
295,0.001953125
296,0.001953125
297,0.0009765625
298,0.0078125
299,0.001953125
300,0.0009765625
301,0.015625
302,0.0009765625
303,0.00390625
304,0.001953125
305,0.001953125
306,0.001953125
307,0.0009765625
308,0.015625
309,0.0009765625
310,0.00390625
311,0.001953125
312,0.001953125
313,0.001953125
314,0.0009765625
315,0.015625
316,0.0009765625
317,0.00390625
318,0.001953125
319,0.001953125
320,0.001953125
321,0.001953125
322,0.0009765625
323,0.0078125
324,0.001953125
325,0.0009765625
326,0.015625
327,0.0009765625
328,0.00390625
329,0.001953125
330,0.001953125
331,0.001953125
332,0.001953125
333,0.0009765625
334,0.0078125
335,0.001953125
336,0.0009765625
337,0.015625
338,0.0009765625
339,0.0078125
340,0.0009765625
341,0.0078125
342,0.001953125
343,0.0009765625
344,0.015625
345,0.0009765625
346,0.0078125
347,0.0009765625
348,0.015625
349,0.0009765625
350,0.00390625
351,0.001953125
352,0.001953125
353,0.001953125
354,0.001953125
355,0.0009765625
356,0.015625
357,0.0009765625
358,0.0078125
359,0.0009765625
360,0.015625
361,0.0009765625
362,0.0078125
363,0.0009765625
364,0.0078125
365,0.001953125
366,0.0009765625
367,0.015625
368,0.0009765625
369,0.0078125
370,0.001953125
371,0.0009765625
372,0.015625
373,0.0009765625
374,0.0078125
375,0.0009765625
376,0.015625
377,0.0009765625
378,0.0078125
379,0.0009765625
380,0.015625
381,0.0009765625
382,0.0078125
383,0.0009765625
384,0.015625
385,0.0009765625
386,0.0078125
387,0.001953125
388,0.0009765625
389,0.015625
390,0.0009765625
391,0.0078125
392,0.001953125
393,0.0009765625
394,0.015625
395,0.0009765625
396,0.0078125
397,0.001953125
398,0.0009765625
399,0.015625
400,0.0009765625
401,0.0078125
402,0.001953125
403,0.0009765625
404,0.015625
405,0.0009765625
406,0.0078125
407,0.001953125
408,0.001953125
409,0.0009765625
410,0.015625
411,0.0009765625
412,0.0078125
413,0.001953125
414,0.0009765625
415,0.015625
416,0.0009765625
417,0.015625
418,0.0009765625
419,0.0078125
420,0.001953125
421,0.0009765625
422,0.015625
423,0.0009765625
424,0.0078125
425,0.001953125
426,0.001953125
427,0.0009765625
428,0.015625
429,0.0009765625
430,0.0078125
431,0.001953125
432,0.001953125
433,0.0009765625
434,0.015625
435,0.0009765625
436,0.015625
437,0.0009765625
438,0.0078125
439,0.001953125
440,0.001953125
441,0.0009765625
442,0.015625
443,0.0009765625
444,0.015625
445,0.0009765625
446,0.0078125
447,0.001953125
448,0.001953125
449,0.0009765625
450,0.015625
451,0.0009765625
452,0.015625
453,0.0009765625
454,0.0078125
455,0.001953125
456,0.001953125
457,0.001953125
458,0.0009765625
459,0.015625
460,0.0009765625
461,0.015625
462,0.0009765625
463,0.0078125
464,0.001953125
465,0.001953125
466,0.001953125
467,0.0009765625
468,0.015625
469,0.0009765625
470,0.015625
471,0.0009765625
472,0.015625
473,0.0009765625
474,0.015625
475,0.0009765625
476,0.0078125
477,0.001953125
478,0.001953125
479,0.001953125
480,0.0009765625
481,0.015625
482,0.0009765625
483,0.015625
484,0.0009765625
485,0.015625
486,0.0009765625
487,0.015625
488,0.0009765625
489,0.015625
490,0.0009765625
491,0.015625
492,0.0009765625
493,0.015625
494,0.0009765625
495,0.015625
496,0.0009765625
497,0.015625
498,0.0009765625
499,0.015625
500,0.0009765625
501,0.015625
502,0.0009765625
503,0.015625
504,0.0009765625
505,0.03125
506,0.0009765625
507,0.0078125
508,0.001953125
509,0.001953125
510,0.0009765625
511,0.015625
512,0.001953125
513,0.0009765625
514,0.015625
515,0.0009765625
516,0.03125
517,0.0009765625
518,0.0078125
519,0.001953125
520,0.001953125
521,0.001953125
522,0.0009765625
523,0.015625
524,0.001953125
525,0.0009765625
526,0.03125
527,0.0009765625
528,0.0078125
529,0.001953125
530,0.001953125
531,0.001953125
532,0.0009765625
533,0.03125
534,0.0009765625
535,0.0078125
536,0.001953125
537,0.001953125
538,0.001953125
539,0.001953125
540,0.0009765625
541,0.03125
542,0.0009765625
543,0.0078125
544,0.001953125
545,0.001953125
546,0.001953125
547,0.001953125
548,0.001953125
549,0.0009765625
550,0.03125
551,0.0009765625
552,0.0078125
553,0.001953125
554,0.001953125
555,0.001953125
556,0.001953125
557,0.001953125
558,0.0009765625
559,0.03125
560,0.0009765625
561,0.015625
562,0.0009765625
563,0.015625
564,0.001953125
565,0.0009765625
566,0.03125
567,0.0009765625
568,0.015625
569,0.0009765625
570,0.015625
571,0.001953125
572,0.001953125
573,0.0009765625
574,0.03125
575,0.0009765625
576,0.015625
577,0.0009765625
578,0.03125
579,0.0009765625
580,0.015625
581,0.0009765625
582,0.03125
583,0.0009765625
584,0.015625
585,0.0009765625
586,0.03125
587,0.0009765625
588,0.015625
589,0.001953125
590,0.001953125
591,0.0009765625
592,0.03125
593,0.0009765625
594,0.015625
595,0.001953125
596,0.001953125
597,0.0009765625
598,0.03125
599,0.0009765625
600,0.015625
601,0.001953125
602,0.001953125
603,0.001953125
604,0.001953125
605,0.0009765625
606,0.03125
607,0.0009765625
608,0.03125
609,0.0009765625
610,0.015625
611,0.001953125
612,0.001953125
613,0.0009765625
614,0.03125
615,0.0009765625
616,0.03125
617,0.0009765625
618,0.015625
619,0.001953125
620,0.001953125
621,0.001953125
622,0.001953125
623,0.001953125
624,0.0009765625
625,0.03125
626,0.0009765625
627,0.03125
628,0.0009765625
629,0.03125
630,0.0009765625
631,0.03125
632,0.0009765625
633,0.03125
634,0.0009765625
635,0.03125
636,0.0009765625
637,0.03125
638,0.0009765625
639,0.03125
640,0.0009765625
641,0.03125
642,0.0009765625
643,0.0625
644,0.0009765625
645,0.015625
646,0.001953125
647,0.001953125
648,0.001953125
649,0.001953125
650,0.001953125
651,0.001953125
652,0.0009765625
653,0.0625
654,0.0009765625
655,0.015625
656,0.001953125
657,0.001953125
658,0.001953125
659,0.001953125
660,0.001953125
661,0.001953125
662,0.001953125
663,0.001953125
664,0.001953125
665,0.0009765625
666,0.0625
667,0.0009765625
668,0.015625
669,0.001953125
670,0.001953125
671,0.001953125
672,0.001953125
673,0.001953125
674,0.001953125
675,0.001953125
676,0.001953125
677,0.001953125
678,0.001953125
679,0.001953125
680,0.001953125
681,0.0009765625
682,0.0625
683,0.0009765625
684,0.03125
685,0.0009765625
686,0.0625
687,0.0009765625
688,0.03125
689,0.001953125
690,0.001953125
691,0.0009765625
692,0.0625
693,0.0009765625
694,0.0625
695,0.0009765625
696,0.03125
697,0.001953125
698,0.001953125
699,0.001953125
700,0.001953125
701,0.001953125
702,0.001953125
703,0.0009765625
704,0.0625
705,0.0009765625
706,0.0625
707,0.0009765625
708,0.0625
709,0.0009765625
710,0.0625
711,0.001953125
712,0.0009765625
713,0.125
714,0.0009765625
715,0.0625
716,0.0009765625
717,0.125
718,0.0009765625
719,0.0625
720,0.001953125
721,0.001953125
722,0.001953125
723,0.001953125
724,0.001953125
725,0.001953125
726,0.001953125
727,0.001953125
728,0.001953125
729,0.001953125
730,0.001953125
731,0.001953125
732,0.001953125
733,0.001953125
734,0.001953125
735,0.001953125
736,0.001953125
737,0.0009765625
738,0.125
739,0.001953125
740,0.001953125
741,0.0009765625
742,0.25
743,0.0009765625
744,0.125
745,0.001953125
746,0.001953125
747,0.001953125
748,0.001953125
749,0.001953125
750,0.001953125
751,0.001953125
752,0.001953125
753,0.001953125
754,0.001953125
755,0.001953125
756,0.001953125
757,0.001953125
758,0.001953125
759,0.001953125
760,0.001953125
761,0.001953125
762,0.001953125
763,0.001953125
764,0.001953125
765,0.001953125
766,0.001953125
767,0.001953125
768,0.001953125
769,0.001953125
770,0.001953125
771,0.001953125
772,0.001953125
773,0.001953125
774,0.001953125
775,0.001953125
776,0.001953125
777,0.001953125
778,0.001953125
779,0.001953125
780,0.001953125
781,0.001953125
782,0.001953125
783,0.001953125
784,0.001953125
785,0.001953125
786,0.001953125
787,0.001953125
788,0.001953125
789,0.001953125
790,0.001953125
791,0.001953125
792,0.001953125
793,0.001953125
794,0.001953125
795,0.001953125
796,0.001953125
797,0.001953125
798,0.001953125
799,0.001953125
800,0.001953125
